LON,LAT,GAP
-73.75606,3.95322,249.68
-73.75606,3.95422,250.64
-73.75606,3.95522,251.65
-73.75606,3.95622,252.70
-73.75606,3.95722,253.78
-73.75606,3.95822,254.90
-73.75606,3.95922,256.06
-73.75606,3.96022,257.25
-73.75606,3.96122,258.47
-73.75606,3.96222,259.72
-73.75606,3.96322,261.00
-73.75606,3.96422,262.30
-73.75606,3.96522,263.63
-73.75606,3.96622,264.99
-73.75606,3.96722,265.64
-73.75606,3.96822,266.07
-73.75606,3.96922,266.51
-73.75606,3.97022,266.96
-73.75606,3.97122,267.41
-73.75606,3.97222,267.87
-73.75606,3.97322,268.33
-73.75606,3.97422,268.80
-73.75606,3.97522,269.27
-73.75606,3.97622,269.75
-73.75606,3.97722,270.23
-73.75606,3.97822,270.71
-73.75606,3.97922,271.20
-73.75606,3.98022,271.69
-73.75606,3.98122,272.19
-73.75606,3.98222,272.69
-73.75606,3.98322,273.19
-73.75606,3.98422,273.69
-73.75606,3.98522,274.19
-73.75606,3.98622,274.70
-73.75606,3.98722,275.21
-73.75606,3.98822,275.72
-73.75606,3.98922,276.23
-73.75606,3.99022,276.74
-73.75606,3.99122,277.25
-73.75606,3.99222,277.77
-73.75606,3.99322,278.28
-73.75606,3.99422,278.79
-73.75606,3.99522,279.31
-73.75606,3.99622,279.83
-73.75606,3.99722,280.34
-73.75606,3.99822,280.86
-73.75606,3.99922,281.37
-73.75606,4.00022,281.89
-73.75606,4.00122,282.40
-73.75606,4.00222,282.91
-73.75606,4.00322,283.42
-73.75606,4.00422,283.94
-73.75606,4.00522,284.45
-73.75506,3.90422,302.26
-73.75506,3.90522,302.35
-73.75506,3.90622,302.51
-73.75506,3.90722,302.77
-73.75506,3.90822,303.16
-73.75506,3.90922,303.70
-73.75506,3.91022,304.42
-73.75506,3.91122,305.38
-73.75506,3.91222,306.65
-73.75506,3.91322,308.32
